Review,Rating,Thumbs Up Count,Review Date
"Gak akurat, sering salah titik, bikin esmosi...",3,0,2024-09-23 09:07:06
Ok,3,0,2024-09-23 09:06:52
Sangat membantu,5,0,2024-09-23 08:59:49
Pesanan dtg tepat wkt..driver ramah,5,0,2024-09-23 08:47:55
Good,5,0,2024-09-23 08:39:55
Membantu banget dengan adanya Apk ini Mau kemanapun di saat butuh sllu tepat,5,0,2024-09-23 08:25:19
"Drivernya sekarang sombong2 & males ngambil orderan. Gofood makanan aja ga semudah dulu dapetin driver, mau gojek jg sama, udah dapet driver tapi di cancel, & ga 1x atau 2x, kadang bisa sampe 10x di cancel, bikin jengkel aja",1,0,2024-09-23 08:13:28
"Sangat cocok untuk saya,dan driver nya juga cepat 👍👍👍",5,0,2024-09-23 08:10:58
"Kecewa sama gojek yang susah dapet driver, udah beberapa kali di cancel pesan saya...tolong lebih di tingkat drivernya ya",2,0,2024-09-23 08:03:39
mantap banget,5,0,2024-09-23 07:57:35
"Memudahkan pengantaran menuju lokasi, apalgi ditambah promo. Jgn lupa beri tip tambahan untuk driver ketika dapat promo dri gojek",5,0,2024-09-23 07:57:10
Gak bisa pesan gojek. Makanya saya kasih bintang 1 ya.,1,0,2024-09-23 07:45:27
promo nya ada ajaa mantap👍,5,0,2024-09-23 07:43:34
Terimakasih,5,0,2024-09-23 07:33:27
Sangat membantu,5,0,2024-09-23 07:31:36
Aplikasi ini mah udah biasa 👍,5,0,2024-09-23 07:30:03
Bgs cepat dan amanah,5,0,2024-09-23 07:25:54
Terbaik,5,0,2024-09-23 07:17:35
Pelayanannya sangat memuaskn tepat waktu penjemputan penumpang nya dn mementingkan keselamatan konsumen sangat baik.,5,2,2024-09-23 07:12:06
sangat membantu di bidang pengiriman barang👍,5,0,2024-09-23 07:00:29
Bagussss,5,0,2024-09-23 06:58:54
Susah nyari driver kl pake gocar hemat,3,0,2024-09-23 06:55:20
kecewa bgt tiap order goshop atau gosend selalu di cancel driver,1,0,2024-09-23 06:53:52
busuk,1,0,2024-09-23 06:50:01
"joss, sayang nya gk ada di Malaysia",5,0,2024-09-23 06:47:36
drivernya ga bener semua,1,0,2024-09-23 06:46:45
sangat membantu semoga makin sukses,5,0,2024-09-23 06:42:49
Error tidak bisa di tekan,1,0,2024-09-23 06:34:03
pencarian driver gofood kadang suka terlalu lama... saya keburu sekarat...,2,0,2024-09-23 06:30:18
"Kecewa dgn fitur gosend nya, dmn saya mengalami kehilangan paket senilai 200 dan di aplikasi sudah selesai padahal saya blm menerimanya. Pengaduan dr pihak Gojek hanya dilayanani sama chat bot",1,0,2024-09-23 06:30:10
baik bagus crpat respon,5,0,2024-09-23 06:24:04
"Lemott bangt tai,",1,0,2024-09-23 06:18:38
Aplikasi yg sangat membantu untuk sy dan keluarga,5,0,2024-09-23 06:14:48
"lama bgt nyari driver, sekalinya dapet malah dipaksa² buat batalin orderan.",1,0,2024-09-23 06:13:34
Sangat membantu saya dalam perjslanan,5,0,2024-09-23 06:12:25
Nice,5,0,2024-09-23 06:10:39
Makasih sudah jadi penolong untuk kaum mageran keluar beli makanan ini😭😅🙏,5,0,2024-09-23 06:10:39
"Mudah digunakan, dan viturenya lengkap",5,0,2024-09-23 05:55:39
Sangat membantu saya dalam perjalanan,5,0,2024-09-23 05:55:13
Bagus,5,0,2024-09-23 05:25:35
"Setelah update, kupon diskon tidak bisa diakumulasikan. Lebih suka potongan langsung terpasang tanpa harus memilih dulu.",4,1,2024-09-23 05:23:13
Oke,5,0,2024-09-23 05:21:00
👍,4,0,2024-09-23 05:11:41
Good,5,0,2024-09-23 05:10:12
Alkhamdulillah selalu terbantu thanks go jek,5,0,2024-09-23 05:06:18
Udh langganan bgt pake gojek dan sangat membantu terima kasih,5,1,2024-09-23 05:01:10
"10 menit lalu saya pesan goride. Saya sudah titik sesuai biasanya saya gojek tidak masalah dengan titik tersebut. Saya tambah catatan di gedung lama karena ada 2 gedung. Ketika sampai bapak gojek marah2 ke saya, seumur umur saya punya gojek dan selalu pakai gojek ratusan kali baru kali ini saya di marah2. Sungguh kecewa dengan oknum tersebut. Semoga gojek bisa meningkatkan lagi mutunya, makin malas menggunakan gojek",1,0,2024-09-23 04:54:41
"pengiriman lamaaa, ga sesuai sm estimasinya",1,0,2024-09-23 04:54:08
mungkin kah mungkin kah gojek ga tolol kaya sekarang..!!!,1,0,2024-09-23 04:52:39
Mantap,5,0,2024-09-23 04:52:30
Aplikasi yang sangat membantu,5,0,2024-09-23 04:47:59
Sangat membantu,5,0,2024-09-23 04:47:58
Mantap,5,0,2024-09-23 04:45:26
susah kali nyari driver gofood ☹️ saya nunggu ampe kelaparan...jadinya beli sendiri..,1,1,2024-09-23 04:45:25
"Saya login ke aplikas Gojek di HP baru, dimintai no hp , PIN, lalu verifikasi wajah lewat kamera online. Hasilnya selalu berujung gagal. Notifnya : ""Ada sedikit masalah...."" Karena sudah 2 hari dan puluhan kali gagal, akhirnya aplikasi gojek saya uninstall. Saya akan beralih ke aplikasi transol sebelah yang lebih simpel dan aman. Selamat tinggal gojek . Terimakasih 🙏",2,1,2024-09-23 04:34:59
Minta tolong untuk semua driver jangan se enaknya menolak permintaan driver karena alasan jauh dan lainnya,2,0,2024-09-23 04:32:12
Mantap banyak promo Dan diskon nya👍🏻,5,0,2024-09-23 04:31:41
Terus tingkatkan pelayanan terbaiknya,5,0,2024-09-23 04:22:40
titik alamat sebenarnya kiriman berbeda TDK BS otomatis di ganti sesuai tujuan kita .jd hanya BS yg ada di aplikasi,5,14,2024-09-23 04:18:49
Makin susah dapat driver. Bintang 1 aja,1,0,2024-09-23 04:14:48
Good,5,0,2024-09-23 04:11:16
"Seneng aja pake gojek, praktis",5,0,2024-09-23 04:01:12
Membantu memudahkan segalanya,5,0,2024-09-23 03:50:25
Di hapus aja fasilitas gosend nya. Percuma ga pernah ada yg ngambil gosend nya,1,0,2024-09-23 03:34:35
Tidak pernah ada discount kayak apk satu lagi... Jadi mahalan ongkirnya untuk gofood,4,0,2024-09-23 03:32:55
Goodjob,3,0,2024-09-23 03:16:08
aku pake gojek tuh dah dr lama ya. heran nya sm goride harus nunggu 10 x tolakan dr driver baru mau nganterin.,2,0,2024-09-23 03:14:07
Gudlah👍,5,0,2024-09-23 03:12:37
Ok,5,0,2024-09-23 03:08:29
Memuaskan pelayanannya,5,0,2024-09-23 03:08:22
Makin sering dipakai dengan tujuan yang sama ongkosnya makin mahal tiap harinya. Bukan makin murah,3,0,2024-09-23 03:05:24
Pesanan gak di antar. Penipu,1,0,2024-09-23 03:01:13
semuanya bagus sejauh ini,5,0,2024-09-23 02:57:23
perbanyak vaucer hemat,5,0,2024-09-23 02:57:12
Ok,5,0,2024-09-23 02:48:00
Sangat menyenangkn,5,0,2024-09-23 02:47:50
Berat,5,0,2024-09-23 02:43:04
sll puas kalau pk gojek,5,0,2024-09-23 02:35:59
Mantap dan murah 👍👍👍,5,0,2024-09-23 02:35:26
Keren,5,0,2024-09-23 02:30:48
"Mudah, hemat dan pasti selamat serta aman sampai tujuan.",5,3,2024-09-23 02:30:30
Skrg gojek bnyk promo. Mantep. Tiap hr pasti pake gojek he..,5,1,2024-09-23 02:27:42
Cukup baik,5,0,2024-09-23 02:23:37
Driver nya selalu sopan dan tidak ugal-uhalan dijalan,5,0,2024-09-23 02:13:17
Pelayanan Oke.👍,5,0,2024-09-23 02:07:17
sangat bail,5,0,2024-09-23 01:58:11
Ok,5,0,2024-09-23 01:51:02
Mark up harga terlalu gila,1,0,2024-09-23 01:50:49
Sangat membantu,5,0,2024-09-23 01:50:38
Driver nya ramah²,5,0,2024-09-23 01:49:19
"Udah setahun lebih gopay later saya tulisannya akun sudah masuk antrian , sampe sekarang gopay later belum aktif juga udh 1 thn lebih , begitu aja proses ny lama bgt, Udh sering transfer sampe 20 jt lebih gopay later gak aktif juga, kecewa sya sebagai penguna lama",3,0,2024-09-23 01:40:20
"Aplikassinya bagus dan mudah dan sangat membantu pertahankan ya,sukses ya buat gojek..👍💞",5,0,2024-09-23 01:38:24
sip lah,5,0,2024-09-23 01:25:59
Biaya Gojek Terlalu Mahal Saat Di Rumah. Saat Pulang Kuliah Di Kampus Biaya Gojek Terlalu Murah.,1,0,2024-09-23 01:25:27
Aplikasi spam iklan Mulu loe,1,0,2024-09-23 01:25:05
Mantep,5,0,2024-09-23 01:24:00
puas,5,0,2024-09-23 01:22:45
Nyaman pake gojek,5,0,2024-09-23 01:13:20
Gojek aneh tiap hujan selalu di tolak driver dan nominal nya selalu naik setelah cb booking ulang Hidup gojek!!!!,1,0,2024-09-23 01:13:19
Nice,5,0,2024-09-23 01:12:58
Sangat praktis,5,0,2024-09-23 01:10:11
Mantap,5,0,2024-09-23 01:01:06
Mantappp,5,0,2024-09-23 01:00:58
Terima kasih atas pelayanannya,5,0,2024-09-23 00:53:34
Bang ojol smuanya baik...,5,0,2024-09-23 00:40:31
Transaksi memuaskn,3,0,2024-09-23 00:37:11
"Saya kasih rating 1, bukan karna apa. Ketika lagi terburu-buru malah dapat driver yang lumayan jauh, yaitu di seberang perlintasan kereta. Tolonglah perlintasan kereta Stasiun bekasi itu over dan padat udah gitu kereta yang melintas juga banyak. Dan tentunya perlintasan kereta api lainnya juga begitu. Masa iya harus nunggu lama!",1,3,2024-09-23 00:28:02
Good and thanks,5,0,2024-09-23 00:27:29
Bagus membatu,5,0,2024-09-23 00:21:04
mantap,5,0,2024-09-23 00:19:15
Mantab,5,0,2024-09-23 00:16:15
aman cepat ramah,5,0,2024-09-23 00:16:00
Senang pakai gojek,5,0,2024-09-22 23:57:02
jelek responnya lama,1,0,2024-09-22 23:56:52
Good,5,0,2024-09-22 23:51:51
"Sekarang jarang ada vocher ,cuma utk yg punya cc aja....lebih murah apk lainnya..jgn salah kan aku kalau berpaling yaa ....byeee",2,0,2024-09-22 23:51:22
"Mantap. Tapi, ada beberapa driver para anak muda dan tua, yang beberapa kali tidak mau ngambil pesanan saya. Jika tidak mau nyari tambahan di Gojek, jangan hidupin Aplikasinya, jadi saya tidak lama dan berharap menunggu dengan membawa Istri dan Anak.",5,0,2024-09-22 23:44:43
"tolong diperbaiki,,udah makin mahal klu pagi mau kesekolah dpt nya driver yg jauh,padahal jelas² yg paling deket banyak",3,0,2024-09-22 23:43:09
Membatu,5,0,2024-09-22 23:32:17
"Baik driver nya ramah sopan dan baik semua , cara mengemudi juga baik 👍👍😇",5,14,2024-09-22 23:18:29
Semoga layanan nya bagus,5,0,2024-09-22 23:17:48
Bagus,5,0,2024-09-22 23:03:16
Ok,5,0,2024-09-22 22:57:39
bgus,5,0,2024-09-22 22:54:22
Mantap,5,0,2024-09-22 22:42:02
Bagus,5,0,2024-09-22 22:38:04
Gojek punya aplikasi ribet dan tdk begitu membantu pelanggan.. Mending sy sarankan pake aplikasi lain saja yg lbh menguntungkan pengguna...,1,0,2024-09-22 22:31:27
sangat membantu,5,0,2024-09-22 22:26:15
Good,5,0,2024-09-22 22:04:23
Sangat membantu sekali,5,0,2024-09-22 21:34:27
Bagus aman dan cepat,5,0,2024-09-22 21:24:58
Induk permasalah di pihak aplikator argo sudah sesuai tapi banyak di pangkas inget indukmu ada di cs&driver semakin kamu pangkas semakin kamu kehilangan cs&driver pahami apikator jangan semena2,1,0,2024-09-22 20:48:35
Bagus,5,0,2024-09-22 20:40:27
Saat ank panas dan butuh ke rumah sakit cepat Alhamdulillah,5,0,2024-09-22 20:27:34
sangat puas dgn perjalannya juga pelayanannya👍,5,0,2024-09-22 20:11:15
Tolong di normal kan Terimakasih 🙏🙏,5,0,2024-09-22 19:37:06
Oke,5,0,2024-09-22 18:51:38
Memuaskan,5,0,2024-09-22 18:43:54
"Masih banyak driver yang tidak tahu sopan santun dan banyak permintaannya seperti berharap dapat tips, dll. Kemudian sejak beli paket goplus, selalu korban soft banned dari softwarenya sendiri. Padahal sudah menjadi pengguna setia gojek loh dari tahun 2017, loh 💔💔💔",1,0,2024-09-22 17:34:17
Bagus,5,0,2024-09-22 17:16:05
Cs adalah diatas segala2nya wkwkw,1,0,2024-09-22 17:04:54
Good,4,0,2024-09-22 16:55:48
Oke,5,0,2024-09-22 16:43:35
Ok,5,0,2024-09-22 16:34:57
good,5,0,2024-09-22 15:42:37
Very very good,5,0,2024-09-22 15:31:30
Sangat buruk penampilan nya .. apalagi draf buat hapus susah letak . Nya kaya maksa aja nongol aja mau pesan makan . Tolong di perbaiki aplikasi nya harus enak di lihat nyaman di pakai .,1,0,2024-09-22 15:28:12
"Mampus kan gojek,kalah bersaing dan di bunuh lalamove,dgn tarif argo murahnya..gosend gojek kalah dgn lalamove,makanya kesepakatan tarif atas dan tarif bawah,seharus nya di taatti agar persainggan bisnis sehat..mampus aja gojek,di tekan pesaingnya lalamove,dibawah argo gojek..turunni lagi argo perkilo nya gojek,di bawah lalamove,biar driver nya demo,dan gojek di cabut izinnya dr pemerintah,karena mennguranggi argo perkilo,karena persainggan sama lalamove",1,1,2024-09-22 15:23:19
Klasss,5,0,2024-09-22 15:21:40
Good,5,0,2024-09-22 15:20:17
"Saya bayar ongkos tetap tinggi, kenapa ongkos ke driver nya sangat kecil yang mereka dapat..ada pula driver dapat ongkos 5ribu rupiah di luar potongan aplikasi..",1,0,2024-09-22 15:06:53
Sangat membantu dalam situasi yg tidak memungkinkan,5,0,2024-09-22 15:00:42
The best dah pokonya..,5,0,2024-09-22 15:00:40
Aplikasinya bagus,5,0,2024-09-22 15:00:21
Utamakan safety,5,0,2024-09-22 14:58:24
"Mau Daftar Makin Ribet. HARUS VERIFIKASI WAJAH. ITUPUN GAGAL 3 KALI, DAN HARUS MINTA BANTUAN, DAN PAS DICOBA LAGI BILANG TERLALU BANYAK PERCOBAAN ""ISTIRAHAT 60 MENIT DULU YA, APLIKASI SAMPAH INI, UNINSTAL👎👎",1,0,2024-09-22 14:45:30
Bagus,5,0,2024-09-22 14:42:31
Makin ngga beres. Terkhusus GO-FOOD. Memaksakan org utk menunggu sampai 1 jam utk membatalkan pesanan. Pdahal pihak gojek yg lelet. Di benahin lagi la sistemnya. Ini merugikan.,1,0,2024-09-22 14:38:06
Godluck,5,0,2024-09-22 14:30:17
"Aktivitas yg dalam proses ga bisa di batalin njirr, jadi jemputan ga dapet2 mau cancel juga ga bisa",3,0,2024-09-22 14:27:48
👍,5,0,2024-09-22 14:26:03
Order gofood nunggu driver bisa 1 jm. Belum lagi di buatin makanannya. Blum lagi di jalan. 1 1/2 jam nunggu bahkan lebih. MANTAP LAH 🙂,1,0,2024-09-22 14:24:12
"Tolong ya min, dipilah pilih lg drivernya, malem ini saya dpt driver yang gangenakin bgt, nunggu gasampe 10 menit aja , pas ketemu malah teriak2an. Naudzubillah",1,0,2024-09-22 14:17:30
gampang banget,5,0,2024-09-22 14:06:38
"Complen (chat) costumer by robot, Call center ga aktif, email ga dibalas. Pesan gocar ga bisa sebelum harus melunasi tagihan tol dan parkir fiktif pada order sebelum ny yg TIDAK PERNAH ADA",1,0,2024-09-22 13:58:36
sangat membantu amplikadi gojek trimakasi...,4,0,2024-09-22 13:56:25
"Karya anak bangsa karna suami saya juga driver gojek😍kalau dulu luar biasa kok skrg jadi binasa driver""nya kayak sapi perah paraaah",5,0,2024-09-22 13:50:02
drivernya sering ngecancel orderan,1,0,2024-09-22 13:37:57
Perjalanan jdi lbih cpt n nyaman,5,0,2024-09-22 13:34:35
Terima kasih atas layanannya yg sangat baik.,5,0,2024-09-22 13:27:09
pesanan ngga bisa di batalin padahal baru tekan pesan💔,2,0,2024-09-22 13:26:13
Baik,5,0,2024-09-22 13:25:54
Baik dan nyaman,5,0,2024-09-22 13:20:00
Good bgt sih loveyou gojek,5,0,2024-09-22 13:19:10
driver seenaknya cancel orderan gofood sedangkan payment pake gopay,1,0,2024-09-22 13:18:29
"Jujur ini aplikasi emang berguna banget, tapi tolong notifikasinya yg bener lah, jgan ngeprank gue seolah2 gue mesan makan, ini cukup mengganggu",3,0,2024-09-22 13:14:58
Pelayanan bagus,5,0,2024-09-22 13:12:19
Terbaik lah gojek mah,5,0,2024-09-22 13:07:43
Bonusan e kurang akeh,5,0,2024-09-22 13:06:01
"Halo kak apa bisa didaerah kalimantan selatan , banjarmasin?",5,0,2024-09-22 13:01:46
bagus,3,0,2024-09-22 12:52:53
"Wajah driver dengan diaplikasi beda,, Takutnya terjadi apa apa... Diakun driver kasih verifikasi wajah yang ada waktunya....biar aman..dapat driver asli",2,0,2024-09-22 12:48:30
"terlalu bnyak BIAYA,jadi beneran FAKTA MEMBUKTIKAN,SEMUA Driver di lapangan,hanya AMPAS SISA an dari orang kantor ( CS )",1,6,2024-09-22 12:46:15
Menganggu,1,0,2024-09-22 12:43:19
Sangat baik,5,0,2024-09-22 12:40:50
Sering bug digofood ga kebuka,1,0,2024-09-22 12:34:35
Puas gercep,5,0,2024-09-22 12:25:14
"pindah ke grab, goffod drivernya pd gak amanah, udh pesen dan udh bayar malah gak dianterin anjir, buang²in lah driver keee gtu gojek bikin nama perusahaan jelek aja",1,0,2024-09-22 12:20:29
Cukup membantu kalau lagi mager,5,0,2024-09-22 12:07:02
"Kasihan banget drivernya, disini aku udah arahin lokasi ke rumahku, tapi yang ke lock malah rumah yang punya mark di google maps, akhirnya salah anter. Dari dulu masih belum diperbaiki wkwkwk.",1,0,2024-09-22 12:06:26
"sempat langganan maxim. terkadang order nya kalau pulang dari PTC agak sulit. jadi pakai gojek, cepat, lancar, murah. terimakasih",5,0,2024-09-22 12:04:24
APLIKASI MAKIN ANCUR..MASAK GA PRNH DAPAT DRIVER..SEGEDE DENPASSR GINI SUSAH DPT DRIVER..TRNYATA ONGKIR DRIVER POTONGANNYA GEDE BGT.. SUMPAH GOJEK LU DZALIM...KALAH GERCEP DRPD GRAB,1,0,2024-09-22 11:56:44
Ok.,5,0,2024-09-22 11:55:29
"hebatt🔥🔥🔥 +70,000 aura",5,0,2024-09-22 11:52:59
Bagus perjalan jadi mutah,5,0,2024-09-22 11:48:50
Sangat senang,5,0,2024-09-22 11:45:07
bagussa buat kaum magerr,5,0,2024-09-22 11:40:59
LAMA BANGET NUNGGU IN PESENAN GO FOOD NYA HAMPIR 3 JAM KELAPARAN NUNGGU!,1,0,2024-09-22 11:39:03
Mulai murah,5,0,2024-09-22 11:35:28
masih banyak gojek yg malesan bawa orang min,4,0,2024-09-22 11:31:48
Sangat berguna,5,0,2024-09-22 11:31:32
Sangat membantu dan murah tarif nya,5,0,2024-09-22 11:23:53
"Sangat membantu saat liburan, buat pesan makan",5,0,2024-09-22 11:22:39
Pas mantap pokoknya makin maju amanah dan berkah ya gojek,5,0,2024-09-22 11:21:56
Sopir nya ramah banget 👍👍,5,0,2024-09-22 11:17:52
bagus membatu banget,5,0,2024-09-22 11:16:32
Sangat membantu saya dalam bepergian ketika tidak ada yang bisa mengantar 😁,5,0,2024-09-22 11:13:56
Kenapa gojek skrg lemot bgt pas milih menu gofood,1,0,2024-09-22 11:06:03
Parah playlater cuman buat beli pulsa doang aktifitas mencurigakan parah .mending buang aja plylatenya jek,1,0,2024-09-22 10:57:39
nunggu makanan 1 jam malah di batalin sm driver ny udh gt ga dpt dpt driver lg hdh. -1000000000aura so skibidi,1,0,2024-09-22 10:47:17
nice🗿👍🏻,5,0,2024-09-22 10:46:06
"Order food udah sejam g diproses, chat resto , katanya ada notifikasi"" Tahan persiapan masak, tunggu instruksi selanjutnya"" , jd g berani dibuatin.? Krn blm dpt driver. Jek? Cari cuan sih cr cuan, cm jgn rakus! Org lapar tuh perlu makan cepet bukannya mst nunggu dpt driver aceng dl, nunggu driver slot dl, nunggu dobel order dl, br driver reguler dicariin.. keburu ilang selera makan nunggu sejam. Kl gini terus , skip aja gofood, cr ijo atau oren",1,0,2024-09-22 10:38:24
Harga ongkir naik dengan cepat padahal blm ada 1 menit,1,0,2024-09-22 10:35:24
Sangat membantu di saat waktu yg sempit..,5,0,2024-09-22 10:34:26
Tepat waktu,5,0,2024-09-22 10:14:56
Promo Gofood 25% atau 30% sudah di hilangkan sayang bangeeet... kecewa aku,2,0,2024-09-22 10:09:33
Mobil yg digunakan layak,5,0,2024-09-22 10:07:48
Good,5,0,2024-09-22 10:05:55
ngga bisa daftar giamana ini? mau oder....,5,1,2024-09-22 09:59:35
So far so good,5,0,2024-09-22 09:51:23
"Lah kok kita bayar tetap driver kena ongkos nya murah banget ya kena 5 ribu.apa gg kasian.padahal dulu driver 8,8k sekarang 5 k.aduh kasian driver nya padahal apklsi dapat dari resto,custamer ,driver .sekarang masih di potong lagi aduh kasian driver cari untung kira2 kalau gg ada driver kalian juga gg rame ini .bikin jengkel aja perhatikan tu ujung tombak nya .",1,1,2024-09-22 09:44:09
Ada aja driver yang gak mau ngambil orderan GOCAR hemat . . Banyak alesan,3,0,2024-09-22 09:42:56
Di download udah 2kali tapi gak bisa bisa,3,0,2024-09-22 09:21:44
Sangat membantu di setiap perjalanan,4,0,2024-09-22 09:21:39
butuh pas gw lgi laper,5,0,2024-09-22 09:21:08
"dear team gojek, tolong di benerin dong sistem chat nya, lama banget ceklist dua nya ke driver, kyk ga nyampe2 chat nya",3,0,2024-09-22 09:19:51
Mantap,5,0,2024-09-22 09:07:57
Good 👍🏻,4,0,2024-09-22 09:07:04
Driver.nya sopan,5,0,2024-09-22 09:06:40
best dah pkoknya,5,0,2024-09-22 08:59:24
Sangat membantu,5,0,2024-09-22 08:58:53
Layanan gomart anda kalau belum mumpuni gak usah bikin layanan itu. Setiap kali beli setiap kali habis. Mana gak bisa ganti barang. Gak bisa ubah. Kalau kosong diupdate! Mana alfamartnya gak bisa diajak kerja sama. Layanan busuk!,2,1,2024-09-22 08:58:28
Knp saya kalau pesen gocar dpt drivernya pada jauh2 semua.. Padahal pas saya liat di aplikasi sebelum pesen banyak driver dsikitar saya.. Skrng Beda dari yg dulu...,3,0,2024-09-22 08:58:17
Tidak memberikan solusi saat akun bermasalah. Payah,1,0,2024-09-22 08:53:01
Lebih ekonomis dan cpt sampai tujuan,5,0,2024-09-22 08:51:43
Ok terima kasih,5,0,2024-09-22 08:47:12
Untuk gosend tolong jgn main cancel sendiri....saya sebagai pengguna saya kecewa !!!!!!,5,0,2024-09-22 08:24:38
Perlu bantuan,5,0,2024-09-22 08:20:48
gembel gak bisa di pake enakan shoppy atau paylater yg lain nya,1,0,2024-09-22 08:19:16
Bermanfaat sangat membantu buat segala aktifitas. Semoga tetap mudah penggunaan serta makin banyak promonya. Trimakasih,5,1,2024-09-22 08:02:30
